property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.4,57.0,58.0,58.0,59.0
soc,440.05,269.5,196.20000000000002,116.60000000000002,100.0
clay,373.59999999999997,377.2,379.0,389.4,365.79999999999995
sand,280.0,279.8,274.0,266.0,288.59999999999997
silt,347.00000000000006,343.4,347.00000000000006,344.59999999999997,345.59999999999997
bdod,135.35,138.70000000000002,141.85,148.5,147.6
cec,229.6,220.80000000000004,214.60000000000002,193.4,178.4
