depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.82,23.56,15.26,7.63
5-15cm,38.2,23.38,14.83,14.83
15-30cm,38.3,24.21,14.09,21.13
30-60cm,40.21,27.11,13.1,39.3
60-100cm,40.26,27.14,13.12,52.47
