depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.92,22.59,15.33,7.66
5-15cm,37.07,22.05,15.02,15.02
15-30cm,38.16,24.06,14.1,21.15
30-60cm,37.26,23.19,14.06,42.19
60-100cm,36.1,22.06,14.04,56.16
