depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.6,17.72,12.89,6.44
5-15cm,29.98,17.25,12.74,12.74
15-30cm,30.78,18.07,12.71,19.07
30-60cm,34.79,22.12,12.67,38.0
60-100cm,34.81,22.04,12.77,51.08
