depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.55,22.13,16.42,8.21
5-15cm,37.97,21.94,16.03,16.03
15-30cm,37.56,22.95,14.61,21.91
30-60cm,38.48,24.6,13.87,41.62
60-100cm,38.98,25.34,13.64,54.58
