property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,59.0,59.650602409638545,60.0,60.65060240963856,59.0
soc,215.8795180722892,186.92771084337352,125.97590361445783,85.04819277108435,75.96385542168674
clay,270.8072289156626,281.8072289156626,353.8072289156626,497.86746987951807,519.2530120481928
sand,468.34939759036143,455.3493975903614,407.39759036144574,309.93975903614455,297.0
silt,260.49397590361446,262.8433734939759,238.79518072289153,191.84337349397592,183.39759036144576
bdod,133.02409638554218,136.0,140.0,140.0,141.0
cec,166.65060240963857,142.39759036144576,135.09638554216866,125.04819277108433,126.04819277108432
