depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.81,13.9,11.91,5.96
5-15cm,26.27,14.25,12.01,12.01
15-30cm,30.22,18.27,11.95,17.92
30-60cm,32.92,20.73,12.19,36.56
60-100cm,33.3,21.02,12.28,49.14
