depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.33,20.86,15.46,7.73
5-15cm,28.76,16.89,11.87,11.87
15-30cm,26.91,16.35,10.56,15.85
30-60cm,26.3,16.59,9.72,29.15
60-100cm,28.03,18.07,9.96,39.85
