depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.61,24.33,14.28,7.14
5-15cm,38.29,23.77,14.52,14.52
15-30cm,37.97,23.95,14.01,21.02
30-60cm,38.34,24.81,13.54,40.61
60-100cm,38.49,25.0,13.48,53.93
