depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.43,18.46,10.97,5.49
5-15cm,25.43,15.21,10.23,10.23
15-30cm,28.37,17.75,10.62,15.93
30-60cm,29.0,18.28,10.71,32.14
60-100cm,28.06,17.54,10.52,42.09
