depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.22,14.45,11.78,5.89
5-15cm,23.96,13.11,10.85,10.85
15-30cm,26.61,16.03,10.58,15.87
30-60cm,34.15,22.61,11.53,34.6
60-100cm,34.18,22.61,11.57,46.26
