crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,139.16,1.397,1.088,1.127,-0.109,119.6,5.4,0.7145,28.55,46.4195,71.4,37.8259,172.6,17.6503,172.6,15.812,43.324,HIGH
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,139.16,0.628,0.601,0.974,-0.056,129.74,0.0,0.8465,15.35,67.4247,99.27,31.9613,149.08,22.3882,222.39,12.8871,37.6142,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,139.16,0.456,0.75,0.985,0.067,77.02,0.0,0.5358,46.42,71.88,101.2,21.2414,101.2,24.9891,251.98,17.8952,32.4757,NOT_SUITABLE
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,139.16,-0.587,-0.046,1.014,0.169,47.96,0.0,0.3258,67.42,32.9364,49.81,10.0828,49.81,26.7055,274.14,28.097,31.6365,HIGH
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,139.16,-1.187,-0.383,0.605,-0.009,39.59,0.0,0.2812,71.88,0.0,0.0,0.0,0.0,28.2893,295.42,39.8893,29.2564,MEDIUM
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,139.16,0.288,0.049,0.717,0.306,146.78,45.35,0.6706,32.94,0.0,0.0,0.0,0.0,31.4793,330.19,48.0235,28.312,HIGH
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,139.16,1.592,0.282,0.787,0.614,239.6,77.9,1.0,0.0,0.0,0.0,0.0,0.0,34.7011,365.38,38.2091,26.4426,HIGH
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,139.16,0.703,0.314,0.513,0.666,206.16,83.54,1.0,0.0,0.0,0.0,13.9137,73.31,37.0907,389.7,37.8259,24.8723,HIGH
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,139.16,1.099,0.802,1.451,1.121,229.77,133.73,1.0,0.0,0.0,0.0,28.3459,150.78,38.1639,399.99,31.9613,24.7795,HIGH
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,139.16,1.736,1.666,1.487,1.297,273.94,139.16,1.0,0.0,0.0,0.0,42.1286,224.32,38.5209,399.99,21.2414,24.6832,HIGH
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,139.16,1.081,1.597,1.493,1.099,177.01,91.37,1.0,0.0,0.0,0.0,55.452,295.42,40.434,415.8,10.0828,24.5691,NOT_SUITABLE
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,139.16,-0.596,1.276,1.189,1.313,93.0,58.23,1.0,0.0,41.1517,73.31,62.044,330.19,48.5707,497.45,0.0,22.5931,NOT_SUITABLE
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,139.16,0.472,1.306,1.055,1.362,93.43,13.03,1.0,0.0,81.8236,150.78,68.7642,365.38,48.7793,497.45,0.0,17.8222,NOT_SUITABLE
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,139.16,0.298,1.237,0.961,1.351,46.61,0.0,0.5885,41.15,83.7131,151.01,60.4073,316.39,42.1739,424.14,0.0,17.6503,NOT_SUITABLE
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,139.16,-0.79,0.513,0.793,1.356,20.46,0.0,0.1818,81.82,81.8514,144.64,48.2817,249.21,40.8585,405.22,13.9137,22.3882,NOT_SUITABLE
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,139.16,-0.224,-0.406,0.966,1.395,29.38,0.0,0.1629,83.71,60.9677,105.87,34.7237,175.67,36.5798,356.85,28.3459,24.9891,NOT_SUITABLE
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,139.16,-0.15,0.11,1.354,1.407,32.07,0.0,0.1815,81.85,41.0664,69.97,24.2906,120.39,32.0108,307.06,42.1286,26.7055,HIGH
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,139.16,0.629,0.033,1.038,1.317,67.78,0.0,0.3903,60.97,35.0622,59.51,33.9962,167.26,35.6983,342.57,55.452,28.2893,HIGH
