depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.29,23.05,15.24,7.62
5-15cm,38.37,23.46,14.92,14.92
15-30cm,38.54,24.26,14.28,21.42
30-60cm,38.72,24.77,13.95,41.85
60-100cm,38.79,24.82,13.97,55.87
