depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.2,24.62,14.59,7.29
5-15cm,38.2,23.57,14.63,14.63
15-30cm,38.35,24.12,14.23,21.35
30-60cm,36.57,22.2,14.37,43.1
60-100cm,35.34,21.0,14.33,57.33
