depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.5,25.79,16.71,8.36
5-15cm,42.53,25.65,16.89,16.89
15-30cm,39.36,23.77,15.58,23.38
30-60cm,39.46,25.14,14.32,42.95
60-100cm,38.96,24.99,13.98,55.9
