property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0,57.0,57.2,58.0,58.199999999999996
soc,343.6,268.8,166.4,99.4,62.400000000000006
clay,378.8,370.4,379.0,357.0,330.2
sand,275.2,277.4,268.19999999999993,276.0,295.20000000000005
silt,346.0,352.2,353.0,366.99999999999994,374.6
bdod,136.0,139.0,140.6,143.39999999999998,142.79999999999998
cec,216.0,221.2,213.19999999999996,197.79999999999998,184.0
