depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.1,18.05,13.05,6.52
5-15cm,30.61,17.7,12.91,12.91
15-30cm,30.97,18.07,12.9,19.35
30-60cm,35.03,22.23,12.8,38.4
60-100cm,35.15,22.23,12.92,51.67
