property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56.325,55.137499999999996,55.0,54.8125,55.400000000000006
soc,444.6000000000001,418.99999999999994,242.4,110.19999999999999,60.8
clay,378.7625,390.3625,407.15,460.2,462.23749999999995
sand,243.4,231.07500000000002,227.85000000000002,201.1625,199.7625
silt,378.1625000000001,379.1625,365.0,338.825,338.0
bdod,123.39999999999999,127.0,129.4,130.0,132.0
cec,237.475,241.87500000000003,229.7625,207.35,200.1125
