depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.79,25.36,14.43,7.21
5-15cm,39.45,24.95,14.51,14.51
15-30cm,40.81,27.57,13.24,19.86
30-60cm,41.84,28.86,12.98,38.94
60-100cm,41.05,27.67,13.39,53.55
