depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.75,24.0,14.75,7.37
5-15cm,38.38,23.91,14.48,14.48
15-30cm,37.99,24.36,13.63,20.45
30-60cm,39.58,26.41,13.17,39.51
60-100cm,39.74,26.45,13.28,53.14
