property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.4,57.4,58.199999999999996,58.4,60.2
soc,383.32911392405066,288.05063291139237,195.82278481012656,127.73417721518989,79.1139240506329
clay,339.79999999999995,340.2,389.20000000000005,378.8,362.0
sand,271.8,269.80000000000007,244.4,257.4,270.6
silt,388.2,390.0,365.59999999999997,364.6,367.6
bdod,127.08860759493672,131.0886075949367,134.35443037974684,139.25316455696202,141.0632911392405
cec,233.2,202.0,199.2,183.79999999999998,170.8
