depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.96,18.34,12.62,6.31
5-15cm,31.35,18.82,12.53,12.53
15-30cm,33.09,20.65,12.43,18.65
30-60cm,38.45,26.07,12.38,37.15
60-100cm,38.84,26.48,12.36,49.45
