depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.55,25.08,14.47,7.23
5-15cm,39.09,24.47,14.62,14.62
15-30cm,39.25,25.13,14.11,21.17
30-60cm,38.83,24.68,14.14,42.43
60-100cm,37.31,22.87,14.45,57.79
