depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.86,17.13,11.74,5.87
5-15cm,27.13,16.03,11.11,11.11
15-30cm,27.86,16.9,10.96,16.44
30-60cm,26.7,16.24,10.46,31.38
60-100cm,26.01,15.85,10.16,40.65
