depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.71,23.17,14.54,7.27
5-15cm,37.45,22.83,14.62,14.62
15-30cm,37.42,23.37,14.06,21.09
30-60cm,35.12,20.95,14.16,42.49
60-100cm,33.96,19.6,14.36,57.45
