depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.48,23.51,14.97,7.48
5-15cm,36.23,21.61,14.62,14.62
15-30cm,35.9,22.02,13.88,20.82
30-60cm,36.48,22.9,13.58,40.74
60-100cm,36.18,22.59,13.6,54.39
