depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.03,18.39,11.64,5.82
5-15cm,27.57,16.45,11.13,11.13
15-30cm,29.83,18.62,11.21,16.82
30-60cm,29.09,18.1,10.99,32.97
60-100cm,28.72,17.78,10.94,43.77
