depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.67,18.89,12.78,6.39
5-15cm,31.23,18.42,12.81,12.81
15-30cm,35.53,22.85,12.68,19.03
30-60cm,38.96,26.42,12.54,37.62
60-100cm,37.77,25.18,12.59,50.36
