depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.01,16.28,14.73,7.36
5-15cm,28.61,14.96,13.65,13.65
15-30cm,29.64,16.32,13.32,19.98
30-60cm,39.2,26.36,12.84,38.53
60-100cm,40.51,27.72,12.8,51.18
