depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.64,14.38,11.26,5.63
5-15cm,24.39,13.71,10.68,10.68
15-30cm,26.77,16.06,10.71,16.07
30-60cm,34.24,22.62,11.62,34.85
60-100cm,34.33,22.73,11.6,46.38
