depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.01,15.28,12.73,6.36
5-15cm,26.77,14.5,12.28,12.28
15-30cm,28.19,16.54,11.64,17.47
30-60cm,35.84,23.62,12.22,36.67
60-100cm,35.64,23.47,12.17,48.69
