depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.3,24.78,14.52,7.26
5-15cm,39.55,26.19,13.37,13.37
15-30cm,39.21,25.86,13.34,20.02
30-60cm,38.17,24.72,13.45,40.36
60-100cm,37.86,24.5,13.35,53.4
