depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.98,26.27,13.71,6.85
5-15cm,39.48,25.71,13.77,13.77
15-30cm,39.31,26.2,13.11,19.66
30-60cm,39.67,26.72,12.96,38.87
60-100cm,40.43,27.6,12.83,51.33
