depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.34,24.58,14.77,7.38
5-15cm,38.46,23.79,14.67,14.67
15-30cm,38.3,24.21,14.1,21.14
30-60cm,38.75,25.11,13.64,40.92
60-100cm,39.0,25.4,13.6,54.41
