depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.66,16.46,13.2,6.6
5-15cm,30.56,17.28,13.28,13.28
15-30cm,32.14,19.38,12.76,19.14
30-60cm,33.62,20.84,12.77,38.32
60-100cm,32.64,20.06,12.58,50.33
