depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.62,19.08,12.54,6.27
5-15cm,29.94,17.75,12.19,12.19
15-30cm,35.9,23.45,12.45,18.67
30-60cm,38.32,25.93,12.38,37.15
60-100cm,38.4,25.92,12.49,49.95
