depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.08,19.1,12.98,6.49
5-15cm,30.83,18.24,12.59,12.59
15-30cm,37.28,24.71,12.57,18.85
30-60cm,39.84,27.52,12.32,36.97
60-100cm,39.69,27.32,12.37,49.49
