depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.28,25.17,14.1,7.05
5-15cm,39.1,25.0,14.1,14.1
15-30cm,38.87,25.36,13.51,20.27
30-60cm,40.3,27.51,12.79,38.37
60-100cm,40.52,27.84,12.68,50.73
