depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.95,17.32,12.64,6.32
5-15cm,28.53,16.52,12.01,12.01
15-30cm,30.25,18.48,11.77,17.66
30-60cm,38.81,26.64,12.17,36.5
60-100cm,39.85,27.59,12.26,49.03
