depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.97,23.83,15.14,7.57
5-15cm,38.87,23.93,14.93,14.93
15-30cm,37.39,23.35,14.03,21.05
30-60cm,38.46,25.16,13.29,39.88
60-100cm,37.92,24.35,13.57,54.27
