depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.06,22.25,15.81,7.9
5-15cm,37.44,22.18,15.26,15.26
15-30cm,37.47,22.91,14.56,21.84
30-60cm,38.69,24.68,14.01,42.04
60-100cm,38.25,24.19,14.06,56.24
