property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56.0,55.800000000000004,55.800000000000004,56.0,56.800000000000004
soc,443.99999999999994,394.40000000000003,216.4,99.8,70.8
clay,350.00000000000006,340.79999999999995,361.2,370.8,358.4
sand,281.6,290.59999999999997,275.0,268.2,266.0
silt,368.40000000000003,368.6,363.79999999999995,361.8,375.59999999999997
bdod,126.8,131.39999999999998,132.39999999999998,134.8,135.2
cec,246.0,218.6,201.8,196.0,187.4
