depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.23,22.23,14.99,7.5
5-15cm,36.24,21.57,14.67,14.67
15-30cm,35.61,21.07,14.54,21.81
30-60cm,36.07,22.14,13.93,41.8
60-100cm,36.31,22.41,13.9,55.61
