depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.7,18.43,12.28,6.14
5-15cm,30.39,18.18,12.21,12.21
15-30cm,34.69,22.49,12.2,18.3
30-60cm,36.89,24.56,12.33,37.0
60-100cm,35.48,23.19,12.29,49.16
