period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,0.0,0.0,0.0
2016-01-16,2016-01-31,2016-01_Q2,118.05,5.0,57.3
2016-02-01,2016-02-15,2016-02_Q1,174.36,6.0,54.16
2016-02-16,2016-02-29,2016-02_Q2,0.0,0.0,0.0
2016-03-01,2016-03-15,2016-03_Q1,203.26,4.0,67.69
2016-03-16,2016-03-31,2016-03_Q2,16.44,4.0,6.57
2016-04-01,2016-04-15,2016-04_Q1,75.92,6.0,24.37
2016-04-16,2016-04-30,2016-04_Q2,42.57,5.0,10.98
2016-05-01,2016-05-15,2016-05_Q1,24.55,1.0,24.55
2016-05-16,2016-05-31,2016-05_Q2,0.0,0.0,0.0
2016-06-01,2016-06-15,2016-06_Q1,0.0,0.0,0.0
2016-06-16,2016-06-30,2016-06_Q2,92.21,1.0,92.21
2016-07-01,2016-07-15,2016-07_Q1,0.0,0.0,0.0
2016-07-16,2016-07-31,2016-07_Q2,63.85,1.0,63.85
2016-08-01,2016-08-15,2016-08_Q1,14.18,2.0,8.0
2016-08-16,2016-08-31,2016-08_Q2,9.46,2.0,4.96
2016-09-01,2016-09-15,2016-09_Q1,1.51,1.0,1.51
2016-09-16,2016-09-30,2016-09_Q2,30.9,3.0,26.29
2016-10-01,2016-10-15,2016-10_Q1,16.84,2.0,10.97
2016-10-16,2016-10-31,2016-10_Q2,17.01,3.0,7.95
2016-11-01,2016-11-15,2016-11_Q1,35.8,2.0,24.02
2016-11-16,2016-11-30,2016-11_Q2,0.0,0.0,0.0
2016-12-01,2016-12-15,2016-12_Q1,56.4,1.0,56.4
2016-12-16,2016-12-31,2016-12_Q2,52.81,2.0,37.72
2017-01-01,2017-01-15,2017-01_Q1,261.79,3.0,130.56
2017-01-16,2017-01-31,2017-01_Q2,140.07,2.0,105.05
2017-02-01,2017-02-15,2017-02_Q1,82.99,1.0,82.99
2017-02-16,2017-02-28,2017-02_Q2,0.0,0.0,0.0
2017-03-01,2017-03-15,2017-03_Q1,0.0,0.0,0.0
2017-03-16,2017-03-31,2017-03_Q2,552.31,9.0,104.93
2017-04-01,2017-04-15,2017-04_Q1,22.41,3.0,8.43
2017-04-16,2017-04-30,2017-04_Q2,33.97,4.0,11.99
2017-05-01,2017-05-15,2017-05_Q1,0.0,0.0,0.0
2017-05-16,2017-05-31,2017-05_Q2,118.7,2.0,79.13
2017-06-01,2017-06-15,2017-06_Q1,21.23,2.0,11.05
2017-06-16,2017-06-30,2017-06_Q2,0.0,0.0,0.0
