depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.53,22.66,15.87,7.93
5-15cm,39.33,23.62,15.71,15.71
15-30cm,38.06,23.19,14.87,22.3
30-60cm,38.79,24.82,13.97,41.92
60-100cm,38.56,24.5,14.07,56.26
