depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.6,19.16,11.44,5.72
5-15cm,31.34,19.9,11.44,11.44
15-30cm,30.64,19.32,11.32,16.98
30-60cm,34.14,22.57,11.57,34.71
60-100cm,33.12,21.7,11.42,45.7
