depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,34.63,20.51,14.12,7.06
5-15cm,33.6,19.78,13.82,13.82
15-30cm,32.55,19.41,13.14,19.71
30-60cm,32.39,19.69,12.7,38.11
60-100cm,32.73,20.11,12.61,50.45
