depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.24,24.29,14.95,7.47
5-15cm,38.86,23.83,15.03,15.03
15-30cm,39.92,26.23,13.7,20.54
30-60cm,40.88,27.45,13.43,40.3
60-100cm,40.13,26.36,13.78,55.11
