depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.16,23.19,14.97,7.49
5-15cm,38.06,23.21,14.84,14.84
15-30cm,38.43,24.38,14.05,21.07
30-60cm,38.54,24.62,13.92,41.75
60-100cm,37.55,23.61,13.94,55.78
