depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.91,22.12,15.79,7.89
5-15cm,38.43,22.94,15.49,15.49
15-30cm,38.11,23.48,14.63,21.94
30-60cm,39.64,26.12,13.52,40.55
60-100cm,39.57,25.95,13.62,54.48
