depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.5,24.94,12.56,6.28
5-15cm,36.62,24.13,12.48,12.48
15-30cm,42.02,29.75,12.28,18.41
30-60cm,43.58,32.02,11.56,34.68
60-100cm,42.92,31.73,11.18,44.73
