depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.98,26.1,13.88,6.94
5-15cm,40.08,26.08,14.01,14.01
15-30cm,39.28,25.42,13.87,20.8
30-60cm,39.9,26.51,13.38,40.15
60-100cm,39.26,25.53,13.73,54.91

