depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.16,16.78,12.38,6.19
5-15cm,27.45,15.62,11.83,11.83
15-30cm,27.75,16.39,11.36,17.04
30-60cm,35.84,23.73,12.11,36.33
60-100cm,37.05,24.88,12.16,48.66
