depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.31,23.14,15.17,7.59
5-15cm,37.68,22.63,15.05,15.05
15-30cm,35.43,21.28,14.14,21.22
30-60cm,39.03,25.7,13.33,39.98
60-100cm,39.89,26.69,13.19,52.78
