depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.17,22.81,16.36,8.18
5-15cm,37.64,21.87,15.77,15.77
15-30cm,36.85,22.42,14.42,21.64
30-60cm,36.77,22.79,13.98,41.93
60-100cm,36.76,22.88,13.89,55.54
