depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.06,18.32,12.74,6.37
5-15cm,31.29,18.62,12.67,12.67
15-30cm,34.52,22.03,12.49,18.73
30-60cm,41.98,29.71,12.27,36.8
60-100cm,43.06,30.86,12.19,48.76
