property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57,57,57,58,58
soc,662,432,239,148,142
clay,236,241,285,419,403
sand,412,388,356,261,290
silt,352,372,358,319,307
bdod,88,89,91,89,91
cec,277,261,255,251,239
