depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.28,25.01,14.27,7.14
5-15cm,38.31,24.35,13.96,13.96
15-30cm,39.51,26.32,13.19,19.79
30-60cm,37.43,23.83,13.6,40.81
60-100cm,36.24,22.62,13.61,54.45
