depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.12,16.28,12.84,6.42
5-15cm,26.54,14.71,11.82,11.82
15-30cm,30.41,18.48,11.93,17.89
30-60cm,39.4,27.06,12.34,37.01
60-100cm,40.04,27.69,12.35,49.41
