property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,58.0,58.98780487804878,59.195121951219505,62.18292682926829,63.19512195121951
soc,204.35802469135803,157.38271604938274,129.19753086419755,99.20987654320987,63.20987654320988
clay,184.13414634146343,189.96341463414635,253.46341463414635,409.9756097560976,390.4634146341463
sand,572.548780487805,562.9146341463414,510.390243902439,402.6707317073171,412.1341463414634
silt,244.12195121951223,247.12195121951217,236.14634146341467,187.34146341463415,197.40243902439022
bdod,125.0,128.0,130.19753086419752,133.0,135.0
cec,186.14634146341464,163.3170731707317,149.26829268292684,147.65853658536588,149.64634146341464
