depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.47,18.05,11.42,5.71
5-15cm,27.64,16.68,10.96,10.96
15-30cm,30.18,18.91,11.27,16.9
30-60cm,30.02,18.72,11.29,33.88
60-100cm,28.5,17.51,10.98,43.94
