depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.82,24.64,16.17,8.09
5-15cm,39.31,23.59,15.71,15.71
15-30cm,37.74,23.82,13.92,20.88
30-60cm,38.95,25.76,13.2,39.59
60-100cm,38.98,25.78,13.2,52.8
