depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.96,23.57,15.39,7.69
5-15cm,39.18,24.22,14.96,14.96
15-30cm,38.52,24.9,13.62,20.43
30-60cm,40.38,27.65,12.73,38.19
60-100cm,40.54,27.75,12.78,51.13
